NAME,MSINI,A,PER,ECC,OM,T0,K,ORBREF,ORBURL,FIRSTREF,FIRSTURL,HD,HIPP,RA,DEC,RA_STRING,DEC_STRING,V,VURL,VREF,J,I,DEPTH,T14,TT,MASS,R,AR,B,RSTAR,MSTAR,STAR,TEFF,LOGG,FE,ETDNAME,ETDURL,SIMBADNAME,SIMBADURL,TRANSIT,TRANSITURL,TRANSITREF,OTHERNAME,KS,H
,mjupiter,au,day,,deg,jd,m/s,,,,,,,hr,deg,,,,,,,deg,,day,,mjupiter,rjupiter,,,rsun,msun,,k,,,,,,,,,,,,
55 Cnc c,0.164558,0.237305,44.38,0.07,356,2453083,10.12,Endl 2012,http://adsabs.harvard.edu/abs/2012ApJ...759...19E,Marcy 2002,http://adsabs.harvard.edu/abs/2004ApJ...614L..81M,75732,43587,8.876703576,28.33138863,08:52:36.133,+28:19:53.00,5.96,,,4.767,,,,,0.164558,,,,0.947621,0.905,55 Cnc,5196,4.45,0.314513,,,55 Cnc,http://simbad.harvard.edu/simbad/sim-id?Ident=55+Cnc,0,,,,4.014,4.264
HD 156411 b,0.736644,1.88048,842.2,0.22,45,2454356,14,Naef 2010,http://adsabs.harvard.edu/abs/2010A%26A...523A..15N,Naef 2010,http://adsabs.harvard.edu/abs/2010A%26A...523A..15N,156411,84787,17.33095286266667,-48.5488089,17:19:51.430,-48:32:55.71,6.67,,,5.563,,,,,0.736644,,,,1.65658,1.25,HD 156411,5900,4.07,-0.12,,,LTT 6896,http://simbad.harvard.edu/simbad/sim-id?Ident=LTT+6896,0,,,2MASS J17195139-4832576,5.17,5.241
HD 27894 b,0.617925,0.122117,17.990999,0.049,132.9,2453275.46,58.1,Moutou 2005,http://adsabs.harvard.edu/abs/2005A%26A...439..367M,Moutou 2005,http://adsabs.harvard.edu/abs/2005A%26A...439..367M,27894,20277,4.346343984666666,-59.411499,04:20:46.838,-59:24:41.40,9.36,,,7.639,,,,,0.617925,,,,1.20255,0.75,HD 27894,4875,4.22,0.3,,,HD 27894,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+27894,0,,,,7.071,7.174
HD 156279 b,9.7848,0.494507,131.05,0.708,264.2,2455525.59,578,Diaz 2012,http://adsabs.harvard.edu/abs/2012A%26A...538A.113D,Diaz 2012,http://adsabs.harvard.edu/abs/2012A%26A...538A.113D,156279,84171,17.206445946,63.35170236,17:12:23.205,+63:21:06.13,8.077,,,6.677,,,,,9.7848,,,,0.958138,0.93,HD 156279,5453,4.46,0.14,,,HD 156279,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+156279,0,,,2MASS J17122319+6321074,6.269,6.346
61 Vir d,0.0715929,0.474527,123.01,0.35,314,2453350.031126736,3.25,Vogt 2010,http://adsabs.harvard.edu/abs/2010ApJ...708.1366V,Vogt 2010,http://adsabs.harvard.edu/abs/2010ApJ...708.1366V,115617,64924,13.306936654,-18.3086104,13:18:24.972,-18:18:31.00,4.866,,,3.334,,,,,0.0715929,,,,0.978547,0.942,61 Vir,5571,4.45,0.05,,,61 Vir,http://simbad.harvard.edu/simbad/sim-id?Ident=61+Vir,0,,,,2.956,2.974
HD 179079 b,0.0837774,0.119635,14.476,0.115,357,2454400.5,6.64,Valenti 2009,http://adsabs.harvard.edu/abs/2009ApJ...702..989V,Valenti 2009,http://adsabs.harvard.edu/abs/2009ApJ...702..989V,179079,94256,19.186085304,-2.63816759,19:11:09.907,-02:38:17.40,7.95,,,6.734,,,,,0.0837774,,,,1.33814,1.09,HD 179079,5724,4.24,0.29,,,HD 179079,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+179079,0,,,,6.311,6.402
HD 4113 b,1.64829,1.27266,526.62,0.903,317.7,2453778,97.1,Tamuz 2008,http://adsabs.harvard.edu/abs/2008A%26A...480L..33T,Tamuz 2008,http://adsabs.harvard.edu/abs/2008A%26A...480L..33T,4113,3391,0.720155366,-37.98235285,00:43:12.559,-37:58:56.47,7.88,,,6.672,,,,,1.64829,,,,1.07428,0.99,HD 4113,5688,4.4,0.2,,,HD 4113,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+4113,0,,,,6.289,6.345
HD 330075 b,0.623724,0.0392074,3.38773,0,0,2452878.815,107,Pepe 2004,http://adsabs.harvard.edu/abs/2004A%26A...423..385P,Pepe 2004,http://adsabs.harvard.edu/abs/2004A%26A...423..385P,330075,77517,15.82719579466667,-49.96329676,15:49:37.905,-49:57:47.87,9.36,,,7.725,,,,,0.623724,,,,1.20726,0.7,HD 330075,5017,4.22,0.08,,,HD 330075,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+330075,0,,,,7.171,7.253
HD 104985 b,6.55066,0.782553,199.505,0.09,203.5,2451927.5,166.8,Sato 2008,http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2008PASJ...60..539S,Sato 2003,http://adsabs.harvard.edu/abs/2003ApJ...597L.157S,104985,58952,12.08742740266667,76.90595818,12:05:14.739,+76:54:21.45,5.78,,,4.112,,,,,6.55066,,,,,1.6,HD 104985,4786,,-0.35,,,HD 104985,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+104985,0,,,2MASS J12051510+7654205,3.274,3.547
HD 87883 b,1.75571,3.57648,2754,0.53,291,2451139,34.7,Fischer 2009,http://adsabs.harvard.edu/abs/2009ApJ...703.1545F,Fischer 2009,http://adsabs.harvard.edu/abs/2009ApJ...703.1545F,87883,49699,10.145329156,34.24240641,10:08:43.185,+34:14:32.66,7.57,,,5.839,,,,,1.75571,,,,0.778353,0.803,HD 87883,4958,4.56,0.07,,,HD 87883,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+87883,0,,,,5.314,5.44
HD 10180 g,0.0673813,1.42271,602,0,90,2454042.585,1.56,Lovis 2011,http://adsabs.harvard.edu/abs/2011A%26A...528A.112L,Lovis 2011,http://adsabs.harvard.edu/abs/2011A%26A...528A.112L,10180,7599,1.631553894666667,-60.51154231,01:37:53.594,-60:30:41.55,7.33,,,6.246,,,,,0.0673813,,,,1.10851,1.06,HD 10180,5911,4.39,0.08,,,HD 10180,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+10180,0,,,2MASS J01375356-6030414,5.868,5.934
HD 66428 b,2.74962,3.14259,1973,0.465,152.9,2452139,48.3,Butler 2006,http://adsabs.harvard.edu/abs/2006ApJ...646..505B,Butler 2006,http://adsabs.harvard.edu/abs/2006ApJ...646..505B,66428,39417,8.057973704666667,-1.16220409,08:03:28.705,-01:09:43.93,8.25,,,7.044,,,,,2.74962,,,,0.979625,1.061,HD 66428,5752.03,4.49038,0.310226,,,HD 66428,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+66428,0,,,,6.66,6.768
HD 52265 b,1.07139,0.499878,119.29,0.325,243,2450833.7,42.1,Butler 2006,http://adsabs.harvard.edu/abs/2006ApJ...646..505B,Butler 2000,http://adsabs.harvard.edu/abs/2000ApJ...545..504B,52265,33719,7.005028920666667,-5.36735737,07:00:18.104,-05:22:02.49,6.29,,,5.241,,,,,1.07139,,,,1.34703,1.17,HD 52265,6076.31,4.26339,0.193307,,,HD 52265,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+52265,0,,,,4.953,5.033
HD 16417 b,0.0669595,0.135435,17.24,0.2,77,2450099.74,5,O'Toole 2009,http://adsabs.harvard.edu/abs/2009ApJ...697.1263O,O'Toole 2009,http://adsabs.harvard.edu/abs/2009ApJ...697.1263O,16417,12186,2.616283566,-34.57734541,02:36:58.621,-34:34:38.44,5.78,,,4.596,,,,,0.0669595,,,,1.45645,1.115,HD 16417,5817,4.17,0.07,,,HD 16417,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+16417,0,,,,4.246,4.184
HD 205739 b,1.48708,0.894939,279.8,0.27,301,2453390.7,42,Lopez-Morales 2008,http://adsabs.harvard.edu/abs/2008AJ....136.1901L,Lopez-Morales 2008,http://adsabs.harvard.edu/abs/2008AJ....136.1901L,205739,106824,21.635663772,-31.73728474,21:38:08.390,-31:44:14.23,8.56,,,7.585,,,,,1.48708,,,,1.46292,1.22,HD 205739,6176,4.21,0.19,,,HD 205739,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+205739,0,,,,7.299,7.35
HD 216770 b,0.646927,0.455837,118.45,0.37,281,2452672,30.9,Mayor 2004,http://adsabs.harvard.edu/abs/2004A%26A...415..391M,Mayor 2004,http://adsabs.harvard.edu/abs/2004A%26A...415..391M,216770,113238,22.93154456333333,-26.65833029,22:55:53.560,-26:39:29.99,8.11,,,6.752,,,,,0.646927,,,,1.03957,0.9,HD 216770,5423,4.4,0.26,,,HD 216770,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+216770,0,,,,6.311,6.429
HD 136418 b,1.9935,1.29111,464.3,0.255,12,2455228,44.7,Johnson 2010,http://adsabs.harvard.edu/abs/2010PASP..122..701J,Johnson 2010,http://adsabs.harvard.edu/abs/2010PASP..122..701J,136418,74961,15.31838820133333,41.73364823,15:19:06.198,+41:44:01.13,7.88,,,,,,,,1.9935,,,,3.83357,1.33,HD 136418,4972,3.4,-0.07,,,HD 136418,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+136418,0,,,,,
HD 188015 b,1.46957,1.19018,461.2,0.137,222,2451787,37.6,Butler 2006,http://adsabs.harvard.edu/abs/2006ApJ...646..505B,Marcy 2005,http://adsabs.harvard.edu/abs/2005ApJ...619..570M,188015,97769,19.86791885,28.100598,19:52:04.508,+28:06:02.15,8.24,,,7.008,,,,,1.46957,,,,1.03281,1.056,HD 188015,5745.68,4.44488,0.288779,,,HD 188015,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+188015,0,,,,6.631,6.716
HD 10180 d,0.0376549,0.128581,16.3567,0.143,292,2454005.3799,2.93,Lovis 2011,http://adsabs.harvard.edu/abs/2011A%26A...528A.112L,Lovis 2011,http://adsabs.harvard.edu/abs/2011A%26A...528A.112L,10180,7599,1.631553894666667,-60.51154231,01:37:53.594,-60:30:41.55,7.33,,,6.246,,,,,0.0376549,,,,1.10851,1.06,HD 10180,5911,4.39,0.08,,,HD 10180,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+10180,0,,,2MASS J01375356-6030414,5.868,5.934
HD 9446 c,1.81548,0.65375,192.9,0.06,100,2454510,63.9,Hebrard 2010,http://adsabs.harvard.edu/abs/2010A&A...513A..69H,Hebrard 2010,http://adsabs.harvard.edu/abs/2010A&A...513A..69H,9446,7245,1.55557145,29.26528054,01:33:20.057,+29:15:55.01,8.5125,,,7.21,,,,,1.81548,,,,0.919448,1,HD 9446,5793,4.53,0.09,,,HD 9446,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+9446,0,,,,6.85,6.89
HD 37124 b,0.674371,0.533637,154.378,0.054,130,2450305,28.5,Wright 2011,http://adsabs.harvard.edu/abs/2011ApJ...730...93W,Vogt 2000,http://adsabs.harvard.edu/abs/2000ApJ...536..902V,37124,26381,5.617371146666667,20.73180836,05:37:02.536,+20:43:54.51,7.68,,,6.358,,,,,0.674371,,,,0.772275,0.85,HD 37124,5500.24,4.59917,-0.441617,,,HD 37124,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+37124,0,,,,5.951,6.02
gamma Cep b,1.77171,2.13883,905.574,0.12,49.6,2453121.925,27.5,Hatzes 2003,http://adsabs.harvard.edu/abs/2003ApJ...599.1383H,Campbell 1988,http://adsabs.harvard.edu/abs/1988ApJ...331..902C,222404,116727,23.65582837466667,77.63196666,23:39:20.982,+77:37:55.08,3.21,,,1.661,,,,,1.77171,,,,5.01,1.59,gamma Cep,4888,3.33,0.18,,,gamma Cep,http://simbad.harvard.edu/simbad/sim-id?Ident=gamma+Cep,0,,,,1.038,1.189
GJ 86 b,4.00104,0.114217,15.76491,0.0416,269,2451903.36,376.7,Butler 2006,http://adsabs.harvard.edu/abs/2006ApJ...646..505B,Queloz 2000,http://adsabs.harvard.edu/abs/2000A%26A...354...99Q,13445,10138,2.173333818,-50.82531507,02:10:24.002,-50:49:31.13,6.12,,,4.785,,,,,4.00104,,,,0.748264,0.796,GJ 86,5150.54,4.59375,-0.267896,,,GJ 86,http://simbad.harvard.edu/simbad/sim-id?Ident=GJ+86,0,,,HD 13445,4.125,4.245
HD 8574 b,1.80603,0.757141,227,0.297,26.6,2453981,58.3,Wittenmyer 2009,http://adsabs.harvard.edu/abs/2009ApJS..182...97W,Perrier 2003,http://adsabs.harvard.edu/abs/2003A%26A...410.1039P,8574,6643,1.420096952,28.5670789,01:25:12.349,+28:34:01.48,7.12,,,6.048,,,,,1.80603,,,,1.42266,1.122,HD 8574,6049.74,4.20473,-0.00891622,,,HD 8574,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+8574,0,,,,5.783,5.823
HD 82886 b,1.30477,1.58126,705,0.066,347,2455200,28.7,Johnson 2011,http://adsabs.harvard.edu/abs/2011ApJS..197...26J,Johnson 2011,http://adsabs.harvard.edu/abs/2011ApJS..197...26J,82886,47087,9.595881267333334,34.78082707,09:35:45.173,+34:46:50.98,7.78,http://adsabs.harvard.edu/abs/2011ApJS..197...26J,Johnson 2011,5.995,,,,,1.30477,,,,3.83685,1.06,HD 82886,5112,3.4,-0.31,,,HD 82886,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+82886,0,,,2MASS J09354518+3446506,5.452,5.563
HD 179949 b,0.902075,0.0439208,3.092514,0.022,192,2451002.36,112.6,Butler 2006,http://adsabs.harvard.edu/abs/2006ApJ...646..505B,Tinney 2001,http://adsabs.harvard.edu/abs/2001ApJ...551..507T,179949,94645,19.25920957466667,-24.17910477,19:15:33.154,-24:10:44.78,6.25,,,5.296,,,,,0.902075,,,,1.22645,1.181,HD 179949,6168.3,4.34052,0.136947,,,HD 179949,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+179949,0,,,,4.935,5.1
HIP 14810 c,1.27518,0.545404,147.76916,0.153155,327.286,2454671.631,49.8989,Wright 2009,http://adsabs.harvard.edu/abs/2009ApJ...699L..97W,Wright 2007,http://adsabs.harvard.edu/abs/2007ApJ...657..533W,,14810,3.187286760666667,21.09748895,03:11:14.232,+21:05:50.96,8.52,,,7.201,,,,,1.27518,,,,1.31998,0.99,HIP 14810,5485,4.22,0.23,,,HIP 14810,http://simbad.harvard.edu/simbad/sim-id?Ident=HIP+14810,0,,,,6.828,6.964
HD 28678 b,1.71423,1.25067,387.1,0.168,128,2455517,33.5,Johnson 2011,http://adsabs.harvard.edu/abs/2011ApJS..197...26J,Johnson 2011,http://adsabs.harvard.edu/abs/2011ApJS..197...26J,28678,21109,4.523736939333333,4.57531906,04:31:25.453,+04:34:31.15,8.54,http://adsabs.harvard.edu/abs/2011ApJS..197...26J,Johnson 2011,6.447,,,,,1.71423,,,,4.52411,1.74,HD 28678,5076,3.3,-0.11,,,HD 28678,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+28678,0,,,2MASS J04312544+0434309,5.775,5.942
HD 96167 b,0.68457,1.34724,498.9,0.71,285,2453057,20.8,Peek 2009,http://adsabs.harvard.edu/abs/2009PASP..121..613P,Peek 2009,http://adsabs.harvard.edu/abs/2009PASP..121..613P,96167,54195,11.08752747066667,-10.29128354,11:05:15.099,-10:17:28.62,8.09,,,6.926,,,,,0.68457,,,,1.98284,1.31,HD 96167,5770,3.96,0.34,,,HD 96167,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+96167,0,,,,6.554,6.621
HD 43197 b,0.596868,0.918027,327.8,0.83,251,2454713.8,32.4,Naef 2010,http://adsabs.harvard.edu/abs/2010A%26A...523A..15N,Naef 2010,http://adsabs.harvard.edu/abs/2010A%26A...523A..15N,43197,29550,6.226544915333333,-29.8973031,06:13:35.562,-29:53:50.29,8.95,,,7.658,,,,,0.596868,,,,1.19673,0.96,HD 43197,5508,4.31,0.4,,,HD 43197,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+43197,0,,,2MASS J06133564-2953503,7.203,7.328
HD 37605 c,3.36552,3.81754,2720,0.013,221,2454838,48.9,Wang 2012,http://adsabs.harvard.edu/abs/2012ApJ...761...46W,Wang 2012,http://adsabs.harvard.edu/abs/2012ApJ...761...46W,37605,26664,5.667138186,6.06117666,05:40:01.697,+06:03:40.24,8.67,,,7.266,,,,,3.36552,,,,0.916831,1,HD 37605,5448,4.511,0.336,,,HD 37605,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+37605,0,,,,6.815,6.916
HD 183263 b,3.57445,1.49006,626.516,0.35672,233.532,2452111.688,84.0443,Wright 2009,http://adsabs.harvard.edu/abs/2009ApJ...693.1084W,Marcy 2005,http://adsabs.harvard.edu/abs/2005ApJ...619..570M,183263,95740,19.47349534133333,8.35813454,19:28:24.583,+08:21:29.28,7.86,,,6.782,,,,,3.57445,,,,1.11717,1.121,HD 183263,5936.41,4.40343,0.301955,,,HD 183263,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+183263,0,,,,6.421,6.527
11 Com b,19.4336,1.29387,326.03,0.231,94.8,2452899.6,302.8,Liu 2008,http://adsabs.harvard.edu/abs/2008ApJ...672..553L,Liu 2008,http://adsabs.harvard.edu/abs/2008ApJ...672..553L,107383,60202,12.34530361069573,17.79265277756585,12:20:43.093,+17:47:33.55,4.783,,,2.943,,,,,19.4336,,,,18.3862,2.7,11 Com,4742,2.31,-0.35,,,11 Com,http://simbad.harvard.edu/simbad/sim-id?Ident=11+Com,0,,,,2.282,2.484
HD 145377 b,5.78201,0.450064,103.95,0.307,138.1,2454635.4,242.7,Moutou 2009,http://adsabs.harvard.edu/abs/2009A%26A...496..513M,Moutou 2009,http://adsabs.harvard.edu/abs/2009A%26A...496..513M,145377,79346,16.19345338133333,-27.0782077,16:11:36.432,-27:04:41.55,8.12,,,7.014,,,,,5.78201,,,,1.00052,1.12,HD 145377,6046,4.49,0.12,,,HD 145377,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+145377,0,,,,6.706,6.797
beta Gem b,2.68707,1.73458,589.64001,0.02,354.58,2447739.02,41,Hatzes 2006,http://adsabs.harvard.edu/abs/2006A%26A...457..335H,Hatzes 1993,http://adsabs.harvard.edu/abs/1993ApJ...413..339H,62509,37826,7.755378862666666,28.02631022,07:45:19.364,+28:01:34.72,1.15,,,-0.315,,,,,2.68707,,,,11.0073,2,beta Gem,4666,2.685,0.19,,,HD 62509,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+62509,0,,,Pollux,-0.936,-0.845
Pr 201 b,0.540155,0.0565986,4.4264,0,90,2455992.861,58.1,Quinn 2012,http://adsabs.harvard.edu/abs/2012ApJ...756L..33Q,Quinn 2012,http://adsabs.harvard.edu/abs/2012ApJ...756L..33Q,,,8.695506389405992,20.22689166704814,08:41:43.823,+20:13:36.81,10.33,,,9.463,,,,,0.540155,,,,1.12943,1.234,Pr 201,6174,4.41,0.187,,,BD+20 2184,http://simbad.harvard.edu/simbad/sim-id?Ident=BD%2B20+2184,0,,,BD +20 2184,9.142,9.227
47 UMa b,2.54589,2.10149,1078,0.032,334,2451917,48.4,Gregory 2010,http://adsabs.harvard.edu/abs/2010MNRAS.403..731G,Butler 1996,http://adsabs.harvard.edu/abs/1996ApJ...464L.153B,95128,53721,10.991171044,40.43012282,10:59:28.216,+40:25:48.44,5.03,,,3.959,,,,,2.54589,,,,1.11869,1.063,47 UMa,5882.31,4.37694,0.0431014,,,47 UMa,http://simbad.harvard.edu/simbad/sim-id?Ident=47+UMa,0,,,,3.75,3.736
HD 240210 b,7.28868,1.33364,501.75,0.15,277.49,2454486.76,161.89,Niedzielski 2009,http://adsabs.harvard.edu/abs/2009ApJ...707..768N,Niedzielski 2009,http://adsabs.harvard.edu/abs/2009ApJ...707..768N,240210,,23.17478619469537,57.02945416662428,23:10:29.2303,+57:01:46.035,8.33,,,,,,,,7.28868,,,,17.2701,1.25,HD 240210,4290,2.3,-0.18,,,HD 240210,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+240210,0,,,,,
HD 109749 b,0.27467,0.0629198,5.24,0,0,2453013.55,28.3,Fischer 2006,http://adsabs.harvard.edu/abs/2006ApJ...637.1094F,Fischer 2006,http://adsabs.harvard.edu/abs/2006ApJ...637.1094F,109749,61595,12.62124993666667,-40.81210318,12:37:16.500,-40:48:43.57,8.08,,,7.057,,,,,0.27467,,,,1.10733,1.21,HD 109749,5903,4.403,0.25,,,HD 109749,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+109749,0,,,,6.677,6.796
HD 45364 c,0.658513,0.897549,342.85,0.0974,7.41,2453250.376643117,21.92,Correia 2009,http://adsabs.harvard.edu/abs/2009A%26A...496..521C,Correia 2009,http://adsabs.harvard.edu/abs/2009A%26A...496..521C,45364,30579,6.427344057333333,-31.48092453,06:25:38.439,-31:28:51.33,8.08,,,6.748,,,,,0.658513,,,,1.02464,0.82,HD 45364,5434,4.38,-0.17,,,HD 45364,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+45364,0,,,,6.316,6.38
HD 96127 b,4.00701,1.42112,647.3,0.3,162,2453969.4,104.8,Gettel 2012,http://adsabs.harvard.edu/abs/2012ApJ...745...28G,Gettel 2012,http://adsabs.harvard.edu/abs/2012ApJ...745...28G,96127,54232,11.09609497266667,44.301563,11:05:45.942,+44:18:05.63,7.43,http://adsabs.harvard.edu/abs/2012ApJ...745...28G,Gettel 2012,4.887,,,,,4.00701,,,,23.2289,0.91,HD 96127,4152,2.06,-0.24,,,HD 96127,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+96127,0,,,2MASS J11054595+4418054,3.911,4.124
HD 16760 b,13.2921,1.08727,465.1,0.067,232,2454723,408,Sato 2009,http://adsabs.harvard.edu/abs/2009ApJ...703..671S,Sato 2009,http://adsabs.harvard.edu/abs/2009ApJ...703..671S,16760,12638,2.705903288,38.61893602,02:42:21.252,+38:37:08.17,8.765,,,7.431,,,,,13.2921,,,,0.909718,0.78,HD 16760,5620,4.51,-0.02,,,HD 16760,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+16760,0,,,,7.033,7.095
HD 30562 b,1.33254,2.34083,1157,0.76,81,2450131.5,33.7,Fischer 2009,http://adsabs.harvard.edu/abs/2009ApJ...703.1545F,Fischer 2009,http://adsabs.harvard.edu/abs/2009ApJ...703.1545F,30562,22336,4.810056212,-5.67343881,04:48:36.202,-05:40:24.38,5.77,,,,,,,,1.33254,,,,1.39121,1.277,HD 30562,5936,4.23,0.26,,,HD 30562,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+30562,0,,,,,
epsilon CrB b,6.75624,1.30723,417.9,0.11,133.1,2451235.3,129.4,Lee 2012,http://adsabs.harvard.edu/abs/2012A%26A...546A...5L,Lee 2012,http://adsabs.harvard.edu/abs/2012A%26A...546A...5L,143107,78159,15.95980607466667,26.87802608,15:57:35.302,+26:52:40.89,4.13,,,2.104,,,,,6.75624,,,,28.6549,1.7,epsilon CrB,4406,1.94,-0.32,,,eps CrB,http://simbad.harvard.edu/simbad/sim-id?Ident=eps+CrB,0,,,,1.349,1.488
HD 102195 b,0.452799,0.0479747,4.113775,0,0,2453895.96,63,Melo 2007,http://adsabs.harvard.edu/abs/2007A%26A...467..721M,Ge 2006,http://adsabs.harvard.edu/abs/2006ApJ...648..683G,102195,57370,11.761778614,2.82175406,11:45:42.403,+02:49:18.31,8.07,,,6.628,,,,,0.452799,,,,0.937994,0.87,HD 102195,5291,4.45,0.05,,,HD 102195,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+102195,0,,,,6.15,6.267
HD 75289 b,0.46004,0.047858,3.509267,0.034,141,2450830.34,54.9,Butler 2006,http://adsabs.harvard.edu/abs/2006ApJ...646..505B,Udry 2000,http://adsabs.harvard.edu/abs/2000A%26A...356..590U,75289,43177,8.794557055333334,-41.73623883,08:47:40.405,-41:44:10.46,6.35,,,5.346,,,,,0.46004,,,,1.23372,1.187,HD 75289,6095.03,4.33476,0.216617,,,HD 75289,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+75289,0,,,,5.011,5.187
HD 185269 b,0.954212,0.0765701,6.8378503,0.295952,171.817,2453154.089,90.692,Johnson 2006,http://adsabs.harvard.edu/abs/2006ApJ...652.1724J,Johnson 2006,http://adsabs.harvard.edu/abs/2006ApJ...652.1724J,185269,96507,19.619933938,28.50005995,19:37:11.762,+28:30:00.22,6.67,,,5.517,,,,,0.954212,,,,2.59,1.28,HD 185269,5980,3.94,-0.025,,,HD 185269,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+185269,0,,,,5.259,5.4
BD -10 3166 b,0.429903,0.0437823,3.48777,0.019,334,2451171.22,60.9,Butler 2006,http://adsabs.harvard.edu/abs/2006ApJ...646..505B,Butler 2000,http://adsabs.harvard.edu/abs/2000ApJ...545..504B,,,10.97466111130185,-10.77036111116409,10:58:28.780,-10:46:13.3,10.08,,,8.61,,,,,0.429903,,,,0.745254,0.92,BD -10 3166,5393.03,4.68527,0.381727,,,BD -10 3166,http://simbad.harvard.edu/simbad/sim-id?Ident=BD+-10+3166,0,,,TYC 5503-946-1,8.124,8.3
HD 190360 b,1.53512,3.97285,2915.0369,0.313105,12.9274,2453541.662,23.2383,Wright 2009,http://adsabs.harvard.edu/abs/2009ApJ...693.1084W,Naef 2003,http://adsabs.harvard.edu/abs/2003A%26A...410.1051N,190360,98767,20.06026268,29.89807936,20:03:36.946,+29:53:53.09,5.73,,,4.554,,,,,1.53512,,,,1.07528,0.983,HD 190360,5551.63,4.38474,0.212773,,,HD 190360,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+190360,0,,,GJ 777 A,4.075,4.238
HAT-P-13 c,14.2696,1.22574,446.27,0.6616,175.29,2455335.448,440,Winn 2010,http://adsabs.harvard.edu/abs/2010ApJ...718..575W,Bakos 2009,http://adsabs.harvard.edu/abs/2009ApJ...707..446B,,,8.65883694436815,47.35203611108992,08:39:31.813,+47:21:07.330,10.622,,,9.328,,,,,14.2696,,,,1.5523,1.22,HAT-P-13,5638,4.13,0.43,,,HAT-P-13,http://simbad.harvard.edu/simbad/sim-id?Ident=HAT-P-13,0,http://adsabs.harvard.edu/abs/2010ApJ...718..575W,Winn 2010,,8.975,9.058
GJ 317 b,1.17505,0.953818,692.90002,0.193,344,2451639,71,Johnson 2007,http://adsabs.harvard.edu/abs/2007ApJ...670..833J,Johnson 2007,http://adsabs.harvard.edu/abs/2007ApJ...670..833J,,,8.683122222688462,-23.45647222201029,08:40:59.240,-23:27:23.3,12,,,7.934,,,,,1.17505,,,,,0.24,GJ 317,,,-0.23,,,GJ 317,http://simbad.harvard.edu/simbad/sim-id?Ident=GJ+317,0,,,LHS 2037,7.028,7.321
HD 37605 b,2.80174,0.283337,55.01307,0.6767,220.86,2453378.241,202.99,Wang 2012,http://adsabs.harvard.edu/abs/2012ApJ...761...46W,Cochran 2004,http://adsabs.harvard.edu/abs/2004ApJ...611L.133C,37605,26664,5.667138186,6.06117666,05:40:01.697,+06:03:40.24,8.67,,,7.266,,,,,2.80174,,,,0.916831,1,HD 37605,5448,4.511,0.336,,,HD 37605,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+37605,0,,,,6.815,6.916
HD 125612 c,0.0580667,0.0522124,4.15474,0.27499,103.511,2454420.17287,7.165,Lo Curto 2010 (corrected: priv. comm.),http://adsabs.harvard.edu/abs/2010A%26A...512A..48L,Lo Curto 2010,http://adsabs.harvard.edu/abs/2010A%26A...512A..48L,125612,70123,14.348209472,-17.48136132,14:20:53.554,-17:28:52.90,8.97,,,,,,,,0.0580667,,,,1.0426,1.1,HD 125612,5897,4.45,0.24,,,HD 125612,http://simbad.harvard.edu/simbad/sim-id?Ident=HD+125612,0,,,,,
